Department,gender,HSC,SSC,Income,Hometown,Computer,test preparation course,Gaming,Attendance,Job,English,Extra,Semester,Last,Overall,race/ethnicity,parental level of education,lunch,math score,reading score,writing score
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,65,76,76
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,high school,standard,55,73,73
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,free/reduced,44,63,62
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,54,64,65
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,standard,48,66,65
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,high school,standard,74,76,73
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,69,77,73
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,65,82,81
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,master's degree,standard,54,60,63
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,29,29,30
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,76,78,80
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,85,84,82
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,master's degree,free/reduced,40,58,54
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,61,64,62
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,standard,58,63,65
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,58,59,66
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,65,77,74
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,associate's degree,standard,82,93,93
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,60,68,72
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,bachelor's degree,standard,37,45,38
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,free/reduced,35,61,54
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,bachelor's degree,free/reduced,61,58,62
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,75,88,85
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,76,74,73
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,free/reduced,72,81,79
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,59,70,65
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,high school,free/reduced,64,62,68
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,50,53,55
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,standard,73,79,79
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,62,67,67
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,43,60,58
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,55,71,69
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,65,69,67
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,free/reduced,77,85,87
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,free/reduced,66,76,68
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,69,78,76
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,67,72,74
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,49,53,53
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,free/reduced,73,76,78
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,77,77,73
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,49,63,56
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,79,89,86
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,bachelor's degree,standard,59,72,70
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,standard,57,67,72
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,63,64,67
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,98,100,99
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,76,76,74
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,free/reduced,62,72,70
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,free/reduced,73,92,84
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,free/reduced,53,58,57
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,associate's degree,free/reduced,37,57,56
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,81,84,82
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,free/reduced,50,60,59
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,84,95,92
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,free/reduced,53,72,64
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,48,58,54
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,62,62,63
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,74,72,72
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,68,71,75
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,free/reduced,62,78,79
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some high school,free/reduced,49,58,55
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,66,72,70
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,free/reduced,35,44,43
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,46,56,57
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,master's degree,standard,77,90,84
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some high school,free/reduced,72,79,77
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,19,38,32
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,master's degree,free/reduced,52,65,61
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,48,62,60
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,60,66,70
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,42,52,51
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,free/reduced,70,84,81
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,52,55,57
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,87,94,95
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,some college,standard,82,85,87
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,73,76,78
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,64,74,75
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,high school,free/reduced,41,45,40
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,72,80,83
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,bachelor's degree,standard,45,59,64
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,free/reduced,60,72,68
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,77,91,88
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,free/reduced,78,90,93
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,free/reduced,71,87,82
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,free/reduced,48,58,52
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,65,69,76
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some college,free/reduced,61,60,57
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,66,77,73
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,free/reduced,39,52,46
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,59,72,68
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,high school,standard,61,68,63
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,87,85,93
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,standard,97,97,96
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,standard,65,79,81
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,53,62,53
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,master's degree,free/reduced,81,86,87
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,free/reduced,43,62,61
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,standard,59,72,80
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,standard,64,76,74
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,free/reduced,64,73,71
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,51,51,54
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,69,65,74
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,85,92,85
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,master's degree,free/reduced,50,67,73
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,59,62,69
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some high school,free/reduced,32,34,38
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,master's degree,standard,73,78,74
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,free/reduced,67,84,84
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,bachelor's degree,free/reduced,67,75,72
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some college,standard,69,84,82
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,free/reduced,46,61,55
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some college,standard,68,70,66
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,standard,44,61,52
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,high school,free/reduced,35,53,46
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,associate's degree,free/reduced,54,65,65
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,free/reduced,48,56,51
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,high school,free/reduced,57,58,57
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,master's degree,standard,78,91,96
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,standard,58,68,61
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,54,61,58
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,49,58,60
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,some high school,free/reduced,74,74,72
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some college,standard,62,69,69
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,master's degree,standard,92,100,100
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,high school,standard,45,63,59
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some college,standard,56,58,64
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some high school,free/reduced,48,54,53
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,100,100,100
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,standard,62,70,72
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group E,associate's degree,standard,68,76,67
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,bachelor's degree,standard,75,84,80
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,standard,89,100,100
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,49,65,61
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some college,standard,54,63,67
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,91,95,94
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group B,high school,free/reduced,8,24,23
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,some high school,standard,74,75,82
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group C,associate's degree,standard,40,59,51
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group A,some high school,free/reduced,44,45,45
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,55,76,76
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,bachelor's degree,free/reduced,62,72,74
,female,0.0,0.0,,,,none,,,,,,,0.0,0.0,group D,some college,free/reduced,77,86,86
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,high school,free/reduced,64,64,67
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some college,standard,78,72,70
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,master's degree,free/reduced,46,42,46
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,bachelor's degree,free/reduced,74,71,80
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,standard,81,81,79
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some college,free/reduced,59,65,66
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,standard,82,84,82
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,free/reduced,77,69,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,standard,58,59,58
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,bachelor's degree,free/reduced,79,74,72
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,standard,63,55,63
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,bachelor's degree,standard,80,78,81
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some college,free/reduced,50,47,54
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,43,45,50
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,78,81,82
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,standard,65,66,62
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,bachelor's degree,standard,68,74,74
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,high school,standard,60,44,47
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some college,standard,98,86,90
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,standard,66,63,64
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,associate's degree,standard,91,89,92
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,standard,65,77,74
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some high school,free/reduced,53,37,40
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some college,free/reduced,87,74,70
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,bachelor's degree,free/reduced,74,79,75
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,standard,51,54,41
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,standard,71,61,69
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,free/reduced,100,100,93
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some high school,standard,62,67,69
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,associate's degree,free/reduced,82,78,74
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,free/reduced,53,51,51
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,high school,standard,72,73,74
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,master's degree,free/reduced,62,68,75
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some high school,free/reduced,45,52,49
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,65,67,65
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,standard,62,66,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,standard,76,83,79
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,standard,77,62,62
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some high school,free/reduced,59,69,65
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,standard,74,71,78
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,high school,standard,81,80,76
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,free/reduced,80,79,79
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,60,51,56
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,high school,standard,87,91,81
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,standard,84,83,75
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,standard,61,56,56
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,bachelor's degree,standard,83,82,84
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,high school,free/reduced,73,68,66
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some high school,standard,47,49,49
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,standard,78,77,77
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some college,standard,79,79,78
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some college,standard,88,85,76
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,associate's degree,standard,81,82,82
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,standard,97,82,88
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some high school,standard,77,76,77
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some high school,standard,63,60,57
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,high school,free/reduced,78,77,80
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some high school,standard,46,41,43
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,standard,71,74,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,free/reduced,40,46,50
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some college,free/reduced,81,78,81
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some college,standard,99,87,81
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,bachelor's degree,standard,67,61,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,standard,82,75,77
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,standard,62,56,53
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,standard,76,70,69
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,associate's degree,standard,67,72,67
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,standard,85,84,78
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,bachelor's degree,free/reduced,49,58,60
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,standard,69,58,53
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,standard,87,100,95
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some high school,free/reduced,73,67,59
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,standard,57,54,56
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,associate's degree,standard,65,65,63
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,associate's degree,standard,87,84,85
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some college,standard,84,83,78
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,standard,63,67,67
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,bachelor's degree,standard,71,74,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,high school,free/reduced,57,56,54
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some college,free/reduced,50,48,53
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,standard,89,88,82
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,standard,86,81,80
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,high school,standard,72,65,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,bachelor's degree,standard,75,58,62
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,high school,free/reduced,72,67,65
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,bachelor's degree,standard,76,62,66
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,high school,standard,73,71,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,standard,64,53,57
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,associate's degree,free/reduced,79,82,82
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,high school,standard,68,64,66
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,standard,53,52,49
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some high school,free/reduced,56,61,60
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,standard,62,61,58
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,high school,standard,73,69,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,standard,51,60,58
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,bachelor's degree,standard,85,66,71
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,associate's degree,standard,97,92,86
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,standard,75,69,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,associate's degree,free/reduced,79,82,80
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some high school,free/reduced,78,83,80
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,standard,72,67,64
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,bachelor's degree,free/reduced,87,90,88
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,bachelor's degree,standard,96,90,92
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some college,standard,71,75,70
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,associate's degree,free/reduced,40,55,53
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some college,standard,61,51,52
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,master's degree,free/reduced,84,89,90
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,free/reduced,69,60,63
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,bachelor's degree,standard,94,90,91
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,free/reduced,65,73,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,high school,free/reduced,58,51,52
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,some college,standard,100,96,86
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some college,standard,100,97,99
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,associate's degree,free/reduced,69,70,63
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some high school,free/reduced,51,56,53
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,associate's degree,standard,81,72,77
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some college,standard,62,66,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some college,standard,85,75,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group A,bachelor's degree,standard,87,84,87
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some college,standard,93,84,90
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,associate's degree,standard,73,78,72
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,free/reduced,91,73,80
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,free/reduced,55,59,59
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some college,standard,81,74,71
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some high school,standard,68,51,57
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some college,standard,87,84,86
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,standard,71,69,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,master's degree,free/reduced,79,77,75
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,bachelor's degree,free/reduced,70,68,72
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some college,standard,69,77,77
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,some high school,standard,78,81,86
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,high school,standard,76,62,60
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,associate's degree,standard,94,85,82
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,bachelor's degree,standard,91,81,79
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some high school,standard,89,84,77
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some high school,standard,67,73,68
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,some high school,standard,76,80,73
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some high school,standard,87,84,76
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some high school,standard,94,86,87
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,bachelor's degree,free/reduced,61,70,76
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group E,some college,free/reduced,49,52,51
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,associate's degree,free/reduced,58,57,53
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,some college,free/reduced,74,77,76
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group C,master's degree,standard,91,85,85
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group B,high school,standard,52,49,46
,male,0.0,0.0,,,,completed,,,,,,,0.0,0.0,group D,bachelor's degree,free/reduced,39,42,38
